"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0282601986818773,0.0157580149673795,0.0354684876819427,0.161126042247923,0.592984875119894,-129939.645727892
"Std.",4.49784265383451e-05,0.00025660348786332,0.000268490843011641,0.0100216684264108,0.00115443778600508,1.65784402925837
"Acceptance ratio",0.1989,0.11286,0.18252,0.26808,0.19938,0.65672
"0%",0.0280691599202435,0.0148052457686641,0.034459978449734,0.128372981032289,0.58866895352031,-129950.506649985
"2.5%",0.0281716617072438,0.0151584668921395,0.0349430358185895,0.140016950329432,0.590675042639208,-129943.718389427
"5%",0.028186375086618,0.0152860099068604,0.0350281135955739,0.143973852657594,0.59105209389311,-129942.854253332
"7.5%",0.0281965703822513,0.0153661233752474,0.0350864717314595,0.146757820714859,0.591296745021398,-129942.317486143
"10%",0.0282033063409268,0.0154180052300045,0.0351263950798219,0.148156589363582,0.591497494276888,-129941.939679377
"12.5%",0.0282092605762727,0.015462365424184,0.0351605546275594,0.149695624656222,0.591641401514576,-129941.584509666
"15%",0.0282140368689669,0.0154990942768968,0.0351913198143674,0.150966121115754,0.591769173487616,-129941.305632931
"17.5%",0.0282183813283171,0.0155331375004473,0.0352179593118447,0.15203250687069,0.591905751811949,-129941.071144621
"20%",0.0282223811002307,0.0155648407384601,0.0352432605229532,0.152948103773179,0.59202563446035,-129940.861300238
"22.5%",0.0282261283733207,0.015595435629661,0.0352630841062074,0.154014839852345,0.592126300650782,-129940.672791787
"25%",0.0282302877271684,0.0156170294326939,0.0352841146219726,0.154908758907557,0.592228884013737,-129940.509265472
"27.5%",0.0282337008281455,0.0156327921866381,0.0353072170370495,0.15570062597928,0.592313723514885,-129940.358585227
"30%",0.0282367242088097,0.0156537833876264,0.0353260274124839,0.156421494107995,0.592403709256028,-129940.213731278
"32.5%",0.0282400436569036,0.0156707616966535,0.0353455392109213,0.157142518413765,0.592489102724909,-129940.078955345
"35%",0.0282430936078506,0.015688353583929,0.0353626326424799,0.157845343417541,0.592563114097065,-129939.94463166
"37.5%",0.0282457667788574,0.0157065541397788,0.0353810964730876,0.158493217192043,0.592639666669478,-129939.826824244
"40%",0.0282486488611587,0.0157221484033483,0.0353984538127456,0.159031275781334,0.592715313474174,-129939.711576269
"42.5%",0.0282515222991029,0.0157387845908682,0.0354173474862494,0.159615935871939,0.592775169092746,-129939.599365268
"45%",0.0282544310665928,0.0157547220521608,0.0354323049928869,0.160173548118746,0.592850414630639,-129939.48889091
"47.5%",0.0282575488122329,0.0157693960833123,0.0354501971325164,0.160747735759307,0.59292210101904,-129939.389078699
"50%",0.0282604645388855,0.0157830934941118,0.0354684544730578,0.161391529660491,0.592991916824925,-129939.294367883
"52.5%",0.0282627655728571,0.0157945237014563,0.0354851779307121,0.16187559042119,0.593064914606747,-129939.204295501
"55%",0.0282656595421438,0.0158076631636246,0.0355022281326309,0.162456182737659,0.593140164497606,-129939.111545117
"57.5%",0.028268300407419,0.0158239320926848,0.0355202714336154,0.163047100974071,0.593207793518794,-129939.029541135
"60%",0.0282710176984701,0.0158371923957811,0.0355365723812915,0.163611178377233,0.593285966197621,-129938.941922911
"62.5%",0.0282738294057285,0.0158524951288292,0.0355542239012808,0.164272937935182,0.593364856715673,-129938.858580128
"65%",0.0282768152267965,0.0158632648555367,0.0355718274781611,0.164885296977506,0.593438086382841,-129938.776832982
"67.5%",0.028280298855421,0.0158794017521982,0.0355880383480549,0.165525210173089,0.593509937607911,-129938.688886551
"70%",0.0282837087167007,0.0158964934035702,0.0356070420145688,0.166271371195416,0.593579811637617,-129938.604458836
"72.5%",0.0282871142805081,0.0159153929391591,0.0356304507122152,0.166961616199092,0.593669508746694,-129938.514560771
"75%",0.0282905556929749,0.015931460107734,0.0356551804578939,0.167725903475008,0.593746701201889,-129938.42525198
"77.5%",0.0282940750486148,0.0159502288256551,0.0356760192285355,0.168550155031561,0.593839194006582,-129938.336640237
"80%",0.0282975309148184,0.0159668426428615,0.0356975348298635,0.169353702843825,0.593936079054306,-129938.240656517
"82.5%",0.0283013813310511,0.0159838403728416,0.03572267022414,0.170108415914154,0.594042854336227,-129938.152571543
"85%",0.0283060999587705,0.0160054388135415,0.0357473159483993,0.171084580421523,0.594166760429294,-129938.051566549
"87.5%",0.0283119685786467,0.0160305226299392,0.0357813012207779,0.17213889345445,0.594305425670195,-129937.952612274
"90%",0.0283180907987988,0.0160602796199676,0.0358139488079557,0.173428481529071,0.594451376182965,-129937.842061683
"92.5%",0.0283251012786844,0.0160910811803752,0.0358536997200457,0.175062827463141,0.594623561977262,-129937.73484386
"95%",0.0283348710554633,0.0161345442705329,0.035909706607399,0.17752136874505,0.594861376270233,-129937.61055915
"97.5%",0.0283494154772939,0.0162253876644416,0.0359925684297671,0.181084295734003,0.595231540756604,-129937.453768683
"100%",0.0284318323410489,0.0164295746178606,0.03663921782782,0.195178636468983,0.598036585759727,-129937.062233117
