"","Position","C.T","G.A"
"1",1,0.739320429461722,0.490115356991118
"2",2,0.717028798050065,0.512874161563577
"3",3,0.69164549254253,0.538563629827237
"4",4,0.668792937524617,0.554134219349372
"5",5,0.653199056286801,0.556437545040769
"6",6,0.644788642832289,0.549288130941699
"7",7,0.639657088156952,0.539501810325283
"8",8,0.633318999042218,0.534086611510013
"9",9,0.625825055323588,0.532600593636726
"10",10,0.617535284348346,0.53398347013688
"11",11,0.610327904973362,0.535082108716588
"12",12,0.604570649441092,0.535304363037333
"13",-12,0.536573236658311,0.603569238344431
"14",-11,0.536274740852933,0.609402538491803
"15",-10,0.535320788908218,0.616538862187235
"16",-9,0.534495554862461,0.62450288615068
"17",-8,0.536790422066919,0.631523615360303
"18",-7,0.542481098435932,0.63770815592438
"19",-6,0.551503045490518,0.643301149627319
"20",-5,0.557740076852307,0.652298062694256
"21",-4,0.555209723077869,0.668083421294842
"22",-3,0.54012339157406,0.690808495983755
"23",-2,0.515329536078514,0.716035113717939
"24",-1,0.493626946807737,0.738222481536762
