pos	3pG>A
1	0.0236666575306286
2	0.0361959373408504
3	0.020078055551947
4	0.0179786854139795
5	0.0168520379462701
6	0.0198321635664622
7	0.0208082318699777
8	0.0173818669753736
9	0.018006686434024
10	0.0194826255770319
11	0.0155775775213747
12	0.0164879860802707
13	0.0178644128201826
14	0.0181788584746223
15	0.0178326842146535
16	0.0182709040814165
17	0.0176131476267175
18	0.0173497866911208
19	0.0176976126195133
20	0.0173799988838959
21	0.0176762778393101
22	0.0177658430651744
23	0.0175636481896653
24	0.0180304062389376
25	0.0180242671664578
