"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0163930979526683,0.0119506796641834,0.0466161835326746,0.182168138361027,0.782173583514439,-172331.296047477
"Std.",3.08754544160938e-05,0.000152410273017572,0.000253388507176188,0.00450344387081318,0.0017376617568282,1.58840577193009
"Acceptance ratio",0.12814,0.17716,0.17042,0.1493,0.2742,0.6314
"0%",0.0162852490176079,0.0114730847789212,0.0456229617509986,0.167437892529794,0.775685339721456,-172344.754403673
"2.5%",0.0163344879852405,0.0116469318840731,0.0461301504699522,0.173252941095068,0.778753434994941,-172335.276536227
"5%",0.0163427845154639,0.0116911255392327,0.0461988920157116,0.174612756004001,0.779319211768283,-172334.384995444
"7.5%",0.0163491471298344,0.0117218126026214,0.046252229181963,0.175597360099686,0.779712061536936,-172333.80884467
"10%",0.0163532084594695,0.0117466395161288,0.0462917125352713,0.176271117308163,0.779974554511618,-172333.406892551
"12.5%",0.0163575144721103,0.0117688294996227,0.0463224592581095,0.176846330519376,0.780211847096898,-172333.106257908
"15%",0.016360900495696,0.0117858079963727,0.046354744980283,0.17738279379989,0.780401846328542,-172332.833997115
"17.5%",0.0163642517427674,0.0118027579305944,0.0463794417510231,0.177877125590914,0.780590570561484,-172332.603145851
"20%",0.0163675225986753,0.0118183993109932,0.0464017939037927,0.178286816113271,0.780749807827258,-172332.410506226
"22.5%",0.0163698540008426,0.011832730979561,0.046424403862303,0.178748168425355,0.780889967234147,-172332.248775349
"25%",0.0163726660059232,0.0118465400199381,0.0464445108374676,0.179219985291077,0.781004872329248,-172332.091084397
"27.5%",0.0163750917604618,0.011858910904007,0.0464643763441639,0.179564172897687,0.781137099487416,-172331.950531359
"30%",0.0163774479234151,0.0118717451681586,0.0464823063050804,0.179878565183088,0.781271282192425,-172331.819222688
"32.5%",0.0163790075843951,0.0118828844545929,0.0465010786399533,0.18018782310419,0.781379040151683,-172331.687598614
"35%",0.0163809360831726,0.0118939708701333,0.0465199269699807,0.180483689824729,0.781490366237125,-172331.572818273
"37.5%",0.0163830199468421,0.0119054429803604,0.0465349457211509,0.180777576683694,0.781599917554192,-172331.469203473
"40%",0.0163852165007301,0.0119154502218944,0.0465501745597909,0.181065453138605,0.781704989568001,-172331.363595047
"42.5%",0.0163871198135329,0.0119258231415385,0.0465652771694686,0.181341071725724,0.781827375947255,-172331.263883619
"45%",0.0163890594455863,0.0119359569417652,0.0465829410610427,0.181646035173547,0.781937518097266,-172331.156531854
"47.5%",0.0163907229980668,0.0119455416331485,0.0465972618672089,0.181955544530666,0.782050692017049,-172331.06877772
"50%",0.0163926367899126,0.0119560912984309,0.0466153800249879,0.182266769519616,0.78216008241985,-172330.979905665
"52.5%",0.0163944801541302,0.0119649745330369,0.0466313833262294,0.182549154132785,0.782281632965365,-172330.887080871
"55%",0.0163964867247592,0.0119747482780956,0.0466482051821155,0.182848862328855,0.782383217530016,-172330.796570714
"57.5%",0.0163982602120806,0.0119848738843115,0.0466637708961035,0.183109169723865,0.782500166751432,-172330.704670056
"60%",0.0164003184648741,0.011994572571749,0.0466813390064424,0.183369585117021,0.782608348730233,-172330.61827666
"62.5%",0.0164024524225106,0.0120036153933742,0.0466979647493688,0.183655617585648,0.782729786172947,-172330.538311369
"65%",0.0164046471077534,0.0120136541329659,0.0467109619266486,0.183952727405602,0.782847997934579,-172330.449359355
"67.5%",0.0164069710550129,0.0120242926383175,0.0467294793896168,0.184212738127059,0.782956712613097,-172330.370740232
"70%",0.0164089738261678,0.0120338144138262,0.0467457810718346,0.184508873797609,0.783070912995416,-172330.289183728
"72.5%",0.0164112406758192,0.0120450711688237,0.0467653419271861,0.184831204202709,0.783187841121188,-172330.20854261
"75%",0.0164137849355646,0.0120558461070656,0.0467845297626812,0.185206013442998,0.783324137213153,-172330.13086345
"77.5%",0.0164164642930646,0.0120684405913679,0.0468069190897259,0.185546708829463,0.783476030665864,-172330.052582053
"80%",0.0164193706985078,0.0120811092878492,0.0468293245028763,0.185982861231481,0.783628592889812,-172329.966777724
"82.5%",0.0164220054213791,0.0120948707610229,0.0468535138633149,0.186444526622625,0.78379706141833,-172329.880056123
"85%",0.0164252333235981,0.0121109650141974,0.0468749915406144,0.18681608098529,0.783985314687897,-172329.796694935
"87.5%",0.0164280875621649,0.0121249650668922,0.046901456592173,0.187247395020017,0.784180004038348,-172329.706552875
"90%",0.0164323528752707,0.012142352907574,0.0469376861876628,0.187793041269535,0.784411937787043,-172329.601342257
"92.5%",0.0164378809706391,0.0121633666594751,0.0469790825897712,0.188525239902573,0.784673880531097,-172329.499651764
"95%",0.0164453530852841,0.0121894635639224,0.0470408690065223,0.189389163507132,0.785013722802711,-172329.376829934
"97.5%",0.0164553498018252,0.0122366977480972,0.0471198455599765,0.190858983140878,0.785582139668302,-172329.223625373
"100%",0.0165128073912412,0.0124958247039407,0.0478102539357232,0.202768162983204,0.789474551384624,-172328.827151891
