pos	3pG>A
1	0.0218700930216579
2	0.0327910575894295
3	0.0181897087229933
4	0.016071209163265
5	0.0143890698628196
6	0.0167646896596808
7	0.0164358776256793
8	0.0137855208214757
9	0.0136627150997504
10	0.0144496264847741
11	0.01201114339225
12	0.0124119996128614
13	0.013962055395602
14	0.0136587313597471
15	0.013641355379018
16	0.0134978356173206
17	0.0128427045300137
18	0.0129267956435826
19	0.0130769611772842
20	0.0128041911286556
21	0.0134799824504679
22	0.0130699981627779
23	0.013110855028929
24	0.0131029934503532
25	0.0135917806304312
