Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Lle-AHam_001	75.92989999999999	0.940422	4642671296.0	0.433813	97.11293917925873	85.69246952835165
Lle-AHam_002	76.8961	0.941609	4218339479.0	0.437228	97.54305441225048	84.17343767834615
Lle-AHam_003	71.76219999999999	0.9394	4873679145.0	0.434925	97.24242320130178	85.87810508063363
Lle-AHam_004	73.01140000000001	0.935515	4707923260.0	0.437047	96.87515526532988	86.73945605792038
Lle-AHam_005	73.1391	0.936094	4511974254.0	0.43254	97.35774442389923	87.58654422599098
Lle-AHam_006	68.887	0.934419	4856962892.0	0.434844	97.41291376888724	88.07244611769217
Lle-AHam_007	75.1996	0.942787	3782581459.0	0.428331	96.58341444247057	87.59456763139639
Lle-AHam_008	66.656	0.936537	1363184749.0	0.443171	96.49240374148151	88.63391476902392
Lle-AHam_009	75.12180000000001	0.941666	3876406564.0	0.43058	97.24166690845402	86.98729165622585
Lle-AHam_010	72.6765	0.940989	5096787020.0	0.435598	97.71901645153842	86.9854834259385
Lle-AHam_011	77.6435	0.941016	2537482611.0	0.447342	95.3791438046201	76.9843035854449
Lle-AHam_012	77.1995	0.938584	3292250655.0	0.445789	96.64324772709945	78.2734210463627
Lle-AHam_013	68.3231	0.938126	268173746.0	0.46057	87.37888377211007	72.86555904325863
Lle-AHam_014	73.8929	0.939753	4917105719.0	0.438933	97.56740382579936	87.00298909332906
Lle-AHam_015	70.17229999999999	0.939452	4538041459.0	0.438387	97.46532191374722	88.21268202643498
Lle-AHam_016	75.7947	0.933748	1253330440.0	0.441728	94.59854847009363	71.32379254603327
Lle-AHam_017	74.4768	0.933467	5902447813.0	0.445204	97.43235104465786	83.47421744736756
Lle-AHam_018	74.4705	0.939951	4903958075.0	0.43654	97.532056455255	86.93102526378262
Lle-AHam_019	66.94059999999999	0.940596	3348467173.0	0.431366	97.89782340707201	92.39688214114898
Lle-AHam_020	74.9897	0.94192	3073092758.0	0.432094	95.58001458717978	87.38406563729441
Lle-AHam_021	70.2907	0.940461	3416161628.0	0.432537	97.73074319688762	89.57459542169995
Lle-AHam_022	75.62349999999999	0.941818	4394487614.0	0.434185	96.11540474332645	83.11571982176702
Lle-AHam_023	75.93299999999999	0.939525	4670624079.0	0.453072	96.56969664329932	82.20691689217571
Lle-AHam_024	77.7022	0.938862	3971065725.0	0.450407	94.62761354403803	74.43718560876032
Lle-AHam_025	74.42569999999999	0.940143	2446377716.0	0.444433	96.86154846952034	86.5147070904875
Lle-AHam_026	72.5158	0.942069	2690792399.0	0.432203	97.78935331084871	88.69138945656498
Lle-AHam_027	71.3637	0.937823	2646190214.0	0.431775	96.64081177071667	89.63342323264276
Lle-AHam_028	68.8087	0.937149	1623445313.0	0.433157	97.86316019162588	89.7612237378867
Lle-AHam_029	73.3937	0.936021	3829329609.0	0.447265	95.06793745253661	82.66319689353361
Lle-AHam_030	75.1347	0.941204	4316705137.0	0.442664	96.24710255090584	86.51451480878605
Lle-AHam_031	75.8677	0.939362	5985286423.0	0.440083	96.61956878748641	84.26611232207965
Lle-AHam_032	73.0505	0.943527	4250251901.0	0.432077	97.36291744219709	89.85141074415695
Lle-CNas_001	47.8842	0.934673	1190893556.0	0.464081	97.54364814535748	48.66146229156876
Lle-CNas_002	50.4264	0.935602	924255487.0	0.460741	95.36699462927163	47.54195190464656
Lle-CNas_003	48.742000000000004	0.929984	1122651160.0	0.460196	97.0495922204114	47.931918314662454
Lle-CNas_004	56.2064	0.935148	1524014779.0	0.458756	97.02810808387053	42.80676637920453
Lle-CNas_005	47.4565	0.931888	690915779.0	0.459777	91.60746007966671	44.58467246090974
Lle-CNas_006	44.215900000000005	0.930182	2593381588.0	0.463473	96.16522227835425	55.11352084189741
Lle-CNas_007	48.5972	0.936687	999835851.0	0.46006	97.09691967385623	52.364983690425916
Lle-CNas_008	52.014700000000005	0.93312	1152763676.0	0.460313	95.24338159144756	45.98748433792864
Lle-CNas_009	44.9731	0.935863	1263419521.0	0.462031	94.28209303545019	56.76831966291691
Lle-CNas_010	49.9359	0.936869	999983890.0	0.462379	96.33361799982029	50.1318062243523
Lle-CNas_011	48.1795	0.933382	898164723.0	0.461573	94.46289816382802	46.552481932908506
Lle-CNas_012	45.5172	0.930442	1430166811.0	0.461135	96.18211938931775	43.96602802505764
Lle-CNas_013	47.206199999999995	0.935093	866400556.0	0.461187	97.09647947759301	51.79202793606256
Lle-CNas_014	53.0078	0.93817	1734098223.0	0.457464	97.86326277290341	50.55596165505325
Lle-CNas_015	48.8361	0.931354	1072861467.0	0.460429	97.04454680542051	56.59506876858408
Lle-CNas_016	49.497099999999996	0.937435	1555657729.0	0.462148	94.76670705148693	53.681378633704725
Lle-CNas_017	42.725	0.932588	2578218857.0	0.465542	96.32300877360265	67.26339314575583
Lle-CNas_018	47.654	0.936032	1165609354.0	0.463287	95.52408382923466	50.95986750443515
Lle-CNas_019	47.0407	0.934769	808361827.0	0.463078	95.32671818956337	48.4155235321914
Lle-CNas_020	47.7161	0.934595	1154827505.0	0.462248	95.83801255277685	46.93082126242826
Lle-CNas_021	48.7401	0.934337	2103537885.0	0.467273	95.13362780419732	49.070155962834335
Lle-CNas_022	48.859399999999994	0.93702	1154433168.0	0.461181	95.75936657624031	51.00018047077089
Lle-CNas_023	49.337399999999995	0.932207	1831647184.0	0.463637	95.94468854371982	49.81328936342694
Lle-CNas_024	51.496900000000004	0.937323	1073669689.0	0.459475	97.42714759898678	52.62168126767421
Lle-CNas_025	49.9381	0.935774	1252449947.0	0.46195	96.94390606357501	48.29913613657888
Lle-CNas_026	41.4744	0.9322	372498037.0	0.457029	93.0007608995198	49.85663019063947
Lle-CNas_027	51.2666	0.93448	1010432124.0	0.46158	94.99376034916753	46.22480634133056
Lle-CNas_028	54.6394	0.936022	1328557226.0	0.45967	96.41816042332931	48.75386223027555
Lle-CNas_029	53.175399999999996	0.936861	780881221.0	0.460983	95.37603333966611	48.561362230308696
Lle-CNas_030	47.0971	0.933985	1356008013.0	0.460219	96.06406328813915	48.193201844967035
Lle-CNas_031	53.875499999999995	0.936692	550390453.0	0.461512	92.39388496829754	47.86563762156665
Lle-CNas_032	53.630199999999995	0.935709	1118290172.0	0.457392	96.51232472077793	49.414456189899745
Lle-CNas_033	42.6699	0.934319	2929357203.0	0.466187	96.4435768495117	50.85007126589546
Lle-CNas_034	51.58859999999999	0.935683	1023552189.0	0.460074	97.08557979126044	46.54255350773243
Lle-CNas_035	53.20399999999999	0.926402	1801217845.0	0.46179	93.8279561504014	31.31304365078776
