Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Lle-AHam_001	42599424.0	886516.0	1038.0	202730.0	176150.0	0.0
Lle-AHam_002	38712468.0	634542.0	964.0	137742.0	201854.0	0.0
Lle-AHam_003	46304512.0	982106.0	1072.0	119742.0	210172.0	0.0
Lle-AHam_004	45001164.0	986436.0	1042.0	176428.0	287670.0	0.0
Lle-AHam_005	43132752.0	875438.0	984.0	113954.0	180232.0	0.0
Lle-AHam_006	48053804.0	916994.0	1158.0	119168.0	238890.0	0.0
Lle-AHam_007	35729456.0	798354.0	818.0	219088.0	245650.0	0.0
Lle-AHam_008	13572498.0	308318.0	264.0	60780.0	124012.0	0.0
Lle-AHam_009	36866358.0	708780.0	848.0	176736.0	159378.0	0.0
Lle-AHam_010	48619010.0	846972.0	1170.0	130408.0	156328.0	0.0
Lle-AHam_011	22349096.0	523048.0	590.0	175310.0	383804.0	0.0
Lle-AHam_012	29128818.0	518214.0	770.0	144616.0	348144.0	0.0
Lle-AHam_013	2360032.0	82396.0	80.0	84448.0	173962.0	0.0
Lle-AHam_014	46486854.0	861884.0	1124.0	110580.0	185444.0	0.0
Lle-AHam_015	44308556.0	847246.0	1012.0	110104.0	193924.0	0.0
Lle-AHam_016	10816924.0	251160.0	288.0	156186.0	209998.0	0.0
Lle-AHam_017	54502108.0	1109544.0	1288.0	118470.0	207000.0	0.0
Lle-AHam_018	46323570.0	869928.0	1086.0	154688.0	146466.0	0.0
Lle-AHam_019	34604020.0	524358.0	708.0	79614.0	138378.0	0.0
Lle-AHam_020	28971782.0	718474.0	650.0	202470.0	418172.0	0.0
Lle-AHam_021	33632798.0	547520.0	728.0	82666.0	150022.0	0.0
Lle-AHam_022	40486542.0	925396.0	1026.0	296224.0	413656.0	0.0
Lle-AHam_023	42604584.0	975442.0	1126.0	179636.0	357176.0	0.0
Lle-AHam_024	34912964.0	1006660.0	982.0	324840.0	649666.0	0.0
Lle-AHam_025	23109112.0	460548.0	532.0	124210.0	163478.0	0.0
Lle-AHam_026	25987726.0	385434.0	582.0	67738.0	133730.0	0.0
Lle-AHam_027	26224010.0	543914.0	574.0	182730.0	184316.0	0.0
Lle-AHam_028	15894590.0	229740.0	284.0	45268.0	71766.0	0.0
Lle-AHam_029	35723040.0	923828.0	848.0	276190.0	652422.0	0.0
Lle-AHam_030	40819786.0	1036008.0	920.0	216424.0	338306.0	0.0
Lle-AHam_031	55415630.0	1422662.0	1370.0	196874.0	317922.0	0.0
Lle-AHam_032	41738032.0	752480.0	948.0	138914.0	238136.0	0.0
Lle-CNas_001	9605720.0	180050.0	340.0	28928.0	32574.0	0.0
Lle-CNas_002	7417374.0	161426.0	204.0	57396.0	141316.0	0.0
Lle-CNas_003	9058574.0	180600.0	324.0	36200.0	58266.0	0.0
Lle-CNas_004	12031270.0	245166.0	460.0	54890.0	67992.0	0.0
Lle-CNas_005	5529102.0	171028.0	214.0	89284.0	246018.0	0.0
Lle-CNas_006	21662428.0	529834.0	700.0	149022.0	184276.0	0.0
Lle-CNas_007	8138256.0	158800.0	260.0	28712.0	55552.0	0.0
Lle-CNas_008	9255508.0	214736.0	288.0	111018.0	136194.0	0.0
Lle-CNas_009	10500604.0	316596.0	410.0	162936.0	156886.0	0.0
Lle-CNas_010	8083456.0	180842.0	270.0	45742.0	80796.0	0.0
Lle-CNas_011	7217092.0	193864.0	276.0	64000.0	164902.0	0.0
Lle-CNas_012	11457266.0	297504.0	388.0	58368.0	98528.0	0.0
Lle-CNas_013	7075904.0	125478.0	240.0	30410.0	55466.0	0.0
Lle-CNas_014	13969008.0	234526.0	484.0	31332.0	38656.0	0.0
Lle-CNas_015	8896192.0	186178.0	284.0	24720.0	59748.0	0.0
Lle-CNas_016	12749818.0	361548.0	452.0	98748.0	243334.0	0.0
Lle-CNas_017	22557556.0	535768.0	624.0	159710.0	165000.0	0.0
Lle-CNas_018	9482074.0	215052.0	332.0	81074.0	147838.0	0.0
Lle-CNas_019	6532128.0	166522.0	226.0	73338.0	80144.0	0.0
Lle-CNas_020	9274762.0	211496.0	328.0	51294.0	139660.0	0.0
Lle-CNas_021	17067380.0	447342.0	546.0	191056.0	234104.0	0.0
Lle-CNas_022	9359938.0	206414.0	294.0	81448.0	126342.0	0.0
Lle-CNas_023	14974124.0	401020.0	522.0	93256.0	138116.0	0.0
Lle-CNas_024	8723354.0	158844.0	290.0	21038.0	50194.0	0.0
Lle-CNas_025	10086678.0	193234.0	362.0	46218.0	78162.0	0.0
Lle-CNas_026	3050730.0	94282.0	92.0	37176.0	98048.0	0.0
Lle-CNas_027	8112982.0	193456.0	320.0	86666.0	147118.0	0.0
Lle-CNas_028	10684752.0	220104.0	332.0	63660.0	112832.0	0.0
Lle-CNas_029	6265244.0	137120.0	174.0	58360.0	108094.0	0.0
Lle-CNas_030	10935566.0	261460.0	362.0	72664.0	113566.0	0.0
Lle-CNas_031	4404544.0	133502.0	166.0	62638.0	166288.0	0.0
Lle-CNas_032	8999616.0	178396.0	304.0	50640.0	95880.0	0.0
Lle-CNas_033	23943798.0	581296.0	820.0	88676.0	212152.0	0.0
Lle-CNas_034	8164806.0	152526.0	342.0	30262.0	61970.0	0.0
Lle-CNas_035	13903526.0	441834.0	552.0	129188.0	343006.0	0.0
Lle-CNas_036	10557708.0	183998.0	388.0	17934.0	33332.0	0.0
Lle-CNas_037	11276294.0	276750.0	368.0	96010.0	120166.0	0.0
Lle-CNas_038	15008786.0	365700.0	478.0	97764.0	181252.0	0.0
Lle-CNas_039	9329068.0	208016.0	326.0	30836.0	74046.0	0.0
Lle-CNas_040	13105466.0	268206.0	400.0	88410.0	158788.0	0.0
Lle-CNas_041	12159920.0	255178.0	414.0	32696.0	59260.0	0.0
Lle-CNas_042	17845874.0	439648.0	576.0	64694.0	166276.0	0.0
Lle-CNas_043	2901462.0	60320.0	120.0	20624.0	37074.0	0.0
Lle-CNas_044	9714216.0	256394.0	326.0	87214.0	239686.0	0.0
Lle-CNas_045	15863338.0	413360.0	500.0	165112.0	295934.0	0.0
Lle-CNas_046	9314932.0	185724.0	372.0	36474.0	64082.0	0.0
Lle-CNas_047	7598126.0	223408.0	292.0	80160.0	170994.0	0.0
Lle-CNas_048	9809332.0	188582.0	330.0	42738.0	66718.0	0.0
Lle-CNas_049	6965756.0	135646.0	252.0	31684.0	31714.0	0.0
Lle-CNas_050	9720218.0	230730.0	360.0	82826.0	80828.0	0.0
Lle-CNas_051	7766578.0	151112.0	328.0	18728.0	38972.0	0.0
Lle-CNas_052	3745308.0	107662.0	142.0	51102.0	91984.0	0.0
Lle-CNas_053	9873678.0	186314.0	302.0	39674.0	39198.0	0.0
Lle-CNas_054	13946312.0	417302.0	436.0	188492.0	227554.0	0.0
Lle-CNas_055	8464940.0	181776.0	284.0	53230.0	79914.0	0.0
Lle-CNas_056	19482386.0	502638.0	756.0	167224.0	254968.0	0.0
Lle-CNas_057	10314424.0	187076.0	356.0	29756.0	43884.0	0.0
Lle-CNas_058	10464000.0	218128.0	382.0	62160.0	57840.0	0.0
Lle-CNas_059	11241112.0	205178.0	372.0	41678.0	75344.0	0.0
Lle-CNas_060	7409138.0	172048.0	248.0	47066.0	127500.0	0.0
Lle-CNas_061	4836546.0	139194.0	210.0	101888.0	161852.0	0.0
Lle-CNas_062	6858464.0	176702.0	254.0	59590.0	80656.0	0.0
Lle-CNas_063	4861396.0	120182.0	148.0	28996.0	61942.0	0.0
Lle-CNas_064	5050992.0	142814.0	154.0	75402.0	118474.0	0.0
Lle-CNas_065	10086168.0	218306.0	340.0	70030.0	67994.0	0.0
Lle-CNas_066	4283910.0	111090.0	160.0	33318.0	94302.0	0.0
Lle-CNas_067	9425378.0	183146.0	304.0	52820.0	68364.0	0.0
Lle-CNas_068	24152760.0	579356.0	920.0	79786.0	199774.0	0.0
Lle-CNas_069	7271966.0	139138.0	266.0	22454.0	57644.0	0.0
Lle-CNas_070	8924490.0	196850.0	316.0	71894.0	84060.0	0.0
Lle-CNas_071	8712220.0	197468.0	284.0	63644.0	61178.0	0.0
Lle-CNas_072	9851418.0	190688.0	338.0	27436.0	56172.0	0.0
Lle-CNas_073	9676652.0	193294.0	332.0	33100.0	95510.0	0.0
Lle-CNas_074	9784278.0	193670.0	324.0	36360.0	99106.0	0.0
Lle-CNas_075	10637410.0	215808.0	392.0	53098.0	89556.0	0.0
Lle-CNas_076	10286004.0	210224.0	324.0	34974.0	87402.0	0.0
Lle-CNas_077	7419708.0	200676.0	252.0	101768.0	121674.0	0.0
Lle-CNas_078	9295402.0	167712.0	310.0	22466.0	43820.0	0.0
Lle-CNas_079	12383514.0	314786.0	374.0	57878.0	101630.0	0.0
Lle-CNas_080	8099530.0	257556.0	260.0	150046.0	326426.0	0.0
Lle-CNas_081	13961156.0	278034.0	452.0	50256.0	98690.0	0.0
Lle-CNas_082	8926226.0	181158.0	314.0	35226.0	89164.0	0.0
Lle-CNas_083	12877242.0	271006.0	410.0	74332.0	91472.0	0.0
Lle-CNas_084	11338722.0	304140.0	422.0	133808.0	249682.0	0.0
Lle-CNas_085	10661804.0	193922.0	374.0	30872.0	65844.0	0.0
Lle-CNas_086	8298166.0	185724.0	330.0	77364.0	157412.0	0.0
Lle-CNas_087	9664308.0	194374.0	296.0	41948.0	39942.0	0.0
Lle-CNas_088	9296300.0	201808.0	262.0	47564.0	98862.0	0.0
Lle-CNas_089	8621734.0	195156.0	318.0	55106.0	145674.0	0.0
Lle-CNas_090	8694174.0	198980.0	308.0	70658.0	150968.0	0.0
Lle-CNas_091	7511104.0	203060.0	272.0	111590.0	108242.0	0.0
Lle-CNas_092	20243312.0	509288.0	706.0	140688.0	248426.0	0.0
Lle-CNas_093	5753002.0	133708.0	174.0	35964.0	67424.0	0.0
Lle-CNas_094	9004338.0	215326.0	280.0	81526.0	141040.0	0.0
Lle-CNas_095	19406030.0	511172.0	760.0	78422.0	185874.0	0.0
Lle-CNas_096	15036264.0	331518.0	500.0	50558.0	129420.0	0.0
