Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Lle-AHam_001.clmp.r1r2_fastp	7443220.0	0.0	0.0	188908.0	0.0
Lle-AHam_002.clmp.r1r2_fastp	7142928.0	0.0	0.0	166354.0	0.0
Lle-AHam_003.clmp.r1r2_fastp	10003774.0	0.0	0.0	220274.0	0.0
Lle-AHam_004.clmp.r1r2_fastp	9744740.0	0.0	0.0	225230.0	0.0
Lle-AHam_005.clmp.r1r2_fastp	9217922.0	0.0	0.0	215488.0	0.0
Lle-AHam_006.clmp.r1r2_fastp	11376850.0	0.0	0.0	238952.0	0.0
Lle-AHam_007.clmp.r1r2_fastp	6413942.0	0.0	0.0	150174.0	0.0
Lle-AHam_008.clmp.r1r2_fastp	3993958.0	0.0	0.0	68180.0	0.0
Lle-AHam_009.clmp.r1r2_fastp	7166576.0	0.0	0.0	144450.0	0.0
Lle-AHam_010.clmp.r1r2_fastp	10374522.0	0.0	0.0	195638.0	0.0
Lle-AHam_011.clmp.r1r2_fastp	4391570.0	0.0	0.0	95550.0	0.0
Lle-AHam_012.clmp.r1r2_fastp	6127230.0	0.0	0.0	124954.0	0.0
Lle-AHam_013.clmp.r1r2_fastp	662642.0	0.0	0.0	12716.0	0.0
Lle-AHam_014.clmp.r1r2_fastp	9751186.0	0.0	0.0	217300.0	0.0
Lle-AHam_015.clmp.r1r2_fastp	10050848.0	0.0	0.0	205662.0	0.0
Lle-AHam_016.clmp.r1r2_fastp	2459128.0	0.0	0.0	52250.0	0.0
Lle-AHam_017.clmp.r1r2_fastp	11802884.0	0.0	0.0	284168.0	0.0
Lle-AHam_018.clmp.r1r2_fastp	9659746.0	0.0	0.0	198140.0	0.0
Lle-AHam_019.clmp.r1r2_fastp	8279082.0	0.0	0.0	142746.0	0.0
Lle-AHam_020.clmp.r1r2_fastp	5240090.0	0.0	0.0	129082.0	0.0
Lle-AHam_021.clmp.r1r2_fastp	8097204.0	0.0	0.0	134856.0	0.0
Lle-AHam_022.clmp.r1r2_fastp	7138540.0	0.0	0.0	167562.0	0.0
Lle-AHam_023.clmp.r1r2_fastp	8508104.0	0.0	0.0	192014.0	0.0
Lle-AHam_024.clmp.r1r2_fastp	7237614.0	0.0	0.0	159348.0	0.0
Lle-AHam_025.clmp.r1r2_fastp	4828094.0	0.0	0.0	105218.0	0.0
Lle-AHam_026.clmp.r1r2_fastp	5511872.0	0.0	0.0	110756.0	0.0
Lle-AHam_027.clmp.r1r2_fastp	5736120.0	0.0	0.0	116708.0	0.0
Lle-AHam_028.clmp.r1r2_fastp	3910574.0	0.0	0.0	72530.0	0.0
Lle-AHam_029.clmp.r1r2_fastp	7129556.0	0.0	0.0	183642.0	0.0
Lle-AHam_030.clmp.r1r2_fastp	7777590.0	0.0	0.0	194712.0	0.0
Lle-AHam_031.clmp.r1r2_fastp	10648060.0	0.0	0.0	270432.0	0.0
Lle-AHam_032.clmp.r1r2_fastp	8588600.0	0.0	0.0	173250.0	0.0
Lle-CNas_001.clmp.r1r2_fastp	4619092.0	0.0	0.0	45156.0	0.0
Lle-CNas_002.clmp.r1r2_fastp	3523102.0	0.0	0.0	34544.0	0.0
Lle-CNas_003.clmp.r1r2_fastp	4421992.0	0.0	0.0	48598.0	0.0
Lle-CNas_004.clmp.r1r2_fastp	5191682.0	0.0	0.0	53576.0	0.0
Lle-CNas_005.clmp.r1r2_fastp	2815982.0	0.0	0.0	29612.0	0.0
Lle-CNas_006.clmp.r1r2_fastp	10697328.0	0.0	0.0	113606.0	0.0
Lle-CNas_007.clmp.r1r2_fastp	3804316.0	0.0	0.0	38642.0	0.0
Lle-CNas_008.clmp.r1r2_fastp	4312338.0	0.0	0.0	43486.0	0.0
Lle-CNas_009.clmp.r1r2_fastp	5127290.0	0.0	0.0	49074.0	0.0
Lle-CNas_010.clmp.r1r2_fastp	3765996.0	0.0	0.0	37674.0	0.0
Lle-CNas_011.clmp.r1r2_fastp	3567332.0	0.0	0.0	36614.0	0.0
Lle-CNas_012.clmp.r1r2_fastp	5989660.0	0.0	0.0	59752.0	0.0
Lle-CNas_013.clmp.r1r2_fastp	3485380.0	0.0	0.0	31308.0	0.0
Lle-CNas_014.clmp.r1r2_fastp	6064054.0	0.0	0.0	61160.0	0.0
Lle-CNas_015.clmp.r1r2_fastp	4141734.0	0.0	0.0	48966.0	0.0
Lle-CNas_016.clmp.r1r2_fastp	5741990.0	0.0	0.0	58344.0	0.0
Lle-CNas_017.clmp.r1r2_fastp	10437248.0	0.0	0.0	106916.0	0.0
Lle-CNas_018.clmp.r1r2_fastp	4587148.0	0.0	0.0	42456.0	0.0
Lle-CNas_019.clmp.r1r2_fastp	3208122.0	0.0	0.0	30886.0	0.0
Lle-CNas_020.clmp.r1r2_fastp	4499490.0	0.0	0.0	46826.0	0.0
Lle-CNas_021.clmp.r1r2_fastp	8048252.0	0.0	0.0	84754.0	0.0
Lle-CNas_022.clmp.r1r2_fastp	4434120.0	0.0	0.0	42358.0	0.0
Lle-CNas_023.clmp.r1r2_fastp	7035476.0	0.0	0.0	78176.0	0.0
Lle-CNas_024.clmp.r1r2_fastp	3915376.0	0.0	0.0	40494.0	0.0
Lle-CNas_025.clmp.r1r2_fastp	4758712.0	0.0	0.0	45552.0	0.0
Lle-CNas_026.clmp.r1r2_fastp	1728774.0	0.0	0.0	16730.0	0.0
Lle-CNas_027.clmp.r1r2_fastp	3821716.0	0.0	0.0	37530.0	0.0
