"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0276855107848303,0.0173549275042389,0.0527207007907425,0.323488804471333,0.578115603947681,-81799.7732991446
"Std.",5.10726698390803e-05,8.533084659867e-05,0.000593783043636747,0.00698579930242902,0.00133178498575909,1.54223584059381
"Acceptance ratio",0.12572,0.12404,0.18726,0.2228,0.24076,0.6303
"0%",0.027523283766484,0.0170353122673655,0.0503856420791044,0.293610819645381,0.572397438408792,-81810.6682006502
"2.5%",0.0275866297115883,0.0171868177729877,0.0515781948656307,0.309968410199958,0.57550410826689,-81803.5783563577
"5%",0.0276024377744881,0.0172155497976269,0.0517602865020836,0.312299707311995,0.575946083391258,-81802.6847439751
"7.5%",0.0276126194311087,0.0172313316584659,0.0518768014861498,0.313535519605684,0.576203936429242,-81802.1892272808
"10%",0.0276204525005896,0.0172462864073705,0.0519564638924112,0.314605160118694,0.576411857267428,-81801.8185810942
"12.5%",0.0276260056178921,0.0172579299236521,0.0520397470230529,0.31556515175156,0.576570656232325,-81801.5244721085
"15%",0.0276321073761708,0.0172674180642346,0.0521108390951005,0.316253035475648,0.576719818105495,-81801.2823801673
"17.5%",0.027637025942778,0.0172763472358923,0.052167027052249,0.317057112250814,0.576861826239569,-81801.0804382554
"20%",0.0276427253242258,0.0172845726465518,0.0522177579651435,0.317659013875213,0.576965152690808,-81800.8893053574
"22.5%",0.0276459423332848,0.0172920386087709,0.0522712363810773,0.318237479249122,0.577105503643584,-81800.7232256468
"25%",0.0276500270335665,0.0172987250638891,0.0523156640153601,0.318808128594163,0.577204317187307,-81800.5630205869
"27.5%",0.0276538855646296,0.0173057745346643,0.0523601881011451,0.319331938320376,0.577302170179966,-81800.4227509781
"30%",0.0276576257087951,0.017310790278601,0.0524030789646464,0.319771742248244,0.577410924405255,-81800.2931867967
"32.5%",0.0276612043460112,0.0173162489047129,0.0524478676167541,0.32026941060762,0.577503309021781,-81800.1719768876
"35%",0.0276651334468582,0.0173224851366473,0.0524937283222244,0.320786396224896,0.577594316973735,-81800.0599423847
"37.5%",0.0276685942860166,0.0173285752122137,0.0525341865787332,0.321206287870479,0.577688839522403,-81799.9477697787
"40%",0.0276719622550153,0.0173338665626933,0.0525722431974999,0.321701671363019,0.577771089998079,-81799.8368088513
"42.5%",0.0276755581715972,0.0173398832473477,0.0526060016298294,0.322194287947455,0.5778611894058,-81799.7283806827
"45%",0.0276784349762403,0.0173447920371862,0.0526431779155812,0.322618222337661,0.577939347642722,-81799.6312307106
"47.5%",0.0276815319596747,0.0173495539269039,0.0526769922932547,0.323071617692352,0.57802345519859,-81799.5433706923
"50%",0.0276844378261083,0.0173551789815757,0.0527163858801828,0.323453726481054,0.578116689727867,-81799.4509743292
"52.5%",0.0276878012845456,0.0173603104866619,0.0527540400687659,0.323866119260002,0.578199167066054,-81799.3624394655
"55%",0.0276915439182086,0.017365442865379,0.0527907110908945,0.324265082529224,0.578276939356838,-81799.2760250924
"57.5%",0.0276954901455743,0.0173711666897994,0.0528315853954008,0.324722498990104,0.578357667486882,-81799.1966669749
"60%",0.0276989989425915,0.0173761651463531,0.0528666379742777,0.325147078230418,0.578441990325334,-81799.1136235421
"62.5%",0.0277014934794582,0.0173804807498871,0.0529068092294643,0.325598022067374,0.578526269696879,-81799.0343574949
"65%",0.0277059302884899,0.0173869236575378,0.0529418112853858,0.326034224665435,0.578624352755201,-81798.9530311736
"67.5%",0.0277097127698152,0.0173930737522629,0.0529822104819406,0.326572705871754,0.578720262074666,-81798.8735949488
"70%",0.0277125462150138,0.0173997601630748,0.0530194341059956,0.327097038195477,0.578824811867848,-81798.797804685
"72.5%",0.0277164378570882,0.0174058774117321,0.0530618885999282,0.3275724955418,0.578926715993027,-81798.7184206867
"75%",0.0277198420566611,0.0174137287486794,0.0531161247174284,0.328180887435124,0.579034721766364,-81798.6383734715
"77.5%",0.0277242992575665,0.0174195791254962,0.0531606212376233,0.328773418808746,0.579139448518887,-81798.5665181749
"80%",0.027728843471664,0.0174275049173391,0.0532175971437016,0.329404836886984,0.579263031230228,-81798.480833782
"82.5%",0.0277340462195805,0.0174341180436163,0.0532689190387411,0.330134936787487,0.579373966604281,-81798.3967057456
"85%",0.0277392914203736,0.0174432907918548,0.0533369266103375,0.330879998908284,0.57949882623205,-81798.3207009685
"87.5%",0.0277452578349891,0.0174545950598982,0.0533984030311078,0.331746045910769,0.579657603132167,-81798.2263228935
"90%",0.0277510922123798,0.0174646607379791,0.0534878257853536,0.332563907701182,0.579829509310411,-81798.1278169111
"92.5%",0.0277595938995961,0.0174780994837131,0.0535933266240899,0.333612592745569,0.580030944396449,-81798.0207038469
"95%",0.0277701794633199,0.0174980087789427,0.053701585292555,0.335189371975373,0.580300555244204,-81797.9047186372
"97.5%",0.0277849430166614,0.0175183438893174,0.0539091134881679,0.337039880326237,0.580734491654614,-81797.762156903
"100%",0.0278788406948854,0.0176607518617066,0.0548319727055669,0.350084070954128,0.583186881580858,-81797.3651237754
