"","Position","C.T","G.A"
"1",1,0.842962401570421,0.545894602862025
"2",2,0.821641000342237,0.560104517724168
"3",3,0.798051648761594,0.582640163361404
"4",4,0.775051135443787,0.598718455031749
"5",5,0.756632843128408,0.601937785631803
"6",6,0.743602941092613,0.596316161746083
"7",7,0.733679908404102,0.589244578248534
"8",8,0.723977198672283,0.587042998461377
"9",9,0.715099062498908,0.587228829950332
"10",10,0.706856841111665,0.589339487101909
"11",11,0.701132363497033,0.589145029154028
"12",12,0.698326192208715,0.585718574477392
"13",-12,0.591458037675678,0.695099624861971
"14",-11,0.593209022183706,0.698836096874873
"15",-10,0.592917783197536,0.704893889038204
"16",-9,0.591422006414548,0.712948672819412
"17",-8,0.592077636544051,0.721558913263373
"18",-7,0.595073527964658,0.731045678298938
"19",-6,0.602148391104895,0.741068087870831
"20",-5,0.607184041656537,0.754502480313799
"21",-4,0.604309558650524,0.773122185458448
"22",-3,0.590788826258563,0.795946305754717
"23",-2,0.573648510696007,0.819170192856453
"24",-1,0.566889420591301,0.840145460636286
