pos	3pG>A
1	0.0296500711384609
2	0.0421820902737788
3	0.0235404785701687
4	0.0203153871214024
5	0.0194433460539652
6	0.0226745903220821
7	0.0230731852055713
8	0.0189423965364726
9	0.0189300848224084
10	0.0198895752493274
11	0.0173156173337833
12	0.0171561340592502
13	0.0180168838802024
14	0.0187805799753371
15	0.0187112035853054
16	0.0185285677839265
17	0.0176875550166919
18	0.0172419836459869
19	0.0175833805227067
20	0.0176018658595977
21	0.0176344522912299
22	0.0177523882033648
23	0.0172353709524164
24	0.0179002980841802
25	0.0178468735554566
