"","Position","C.T","G.A"
"1",1,0.806719663211919,0.506433468743003
"2",2,0.781765617951685,0.519530774098769
"3",3,0.754164002786476,0.538983800796382
"4",4,0.727679255759091,0.550646517784172
"5",5,0.70682279313707,0.548910395349345
"6",6,0.69164967698163,0.539205059467313
"7",7,0.678710160624909,0.530547515826385
"8",8,0.664910691792341,0.528871408560393
"9",9,0.651795816425959,0.529846847031022
"10",10,0.640115238041841,0.531454505998482
"11",11,0.63139848595375,0.530878253147078
"12",12,0.625263599783853,0.528681590649371
"13",-12,0.534774757830459,0.621220721535702
"14",-11,0.535278028526672,0.62853243673925
"15",-10,0.535885418541326,0.637347011723355
"16",-9,0.53640598501098,0.647990095552316
"17",-8,0.537645985717213,0.660198978192599
"18",-7,0.540328049588298,0.673829201069973
"19",-6,0.54850445752246,0.687205906125544
"20",-5,0.556717533054369,0.703292141354044
"21",-4,0.557606557725476,0.724915061167468
"22",-3,0.547125231979159,0.75163122373379
"23",-2,0.532004035460025,0.778931627249814
"24",-1,0.524990326103185,0.803558632663329
