Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Lle-AHam_001.clmp.fp2_r1_screen	3721610	333025.0	8.95	72.0	0.0	0.0	0.0	1053.0	0.02	79023.0	2.12	193739.0	5.2	456306.0	12.26	177717.0	4.7700000000000005	335472.0	9.01	196450.0	5.27	241887.0	6.5	230160.0	6.18	3220681	86.54
Lle-AHam_001.clmp.fp2_r2_screen	3721610	337904.0	9.07	76.0	0.0	0.0	0.0	32.0	0.0	78241.0	2.1	193341.0	5.2	465515.0	12.5	176737.0	4.75	338995.0	9.11	197693.0	5.3100000000000005	244409.0	6.58	232783.0	6.25	3211749	86.3
Lle-AHam_002.clmp.fp2_r1_screen	3571464	269897.0	7.56	33.0	0.0	0.0	0.0	622.0	0.02	57268.0	1.61	155043.0	4.34	394365.0	11.049999999999999	141917.0	3.9699999999999998	283207.0	7.92	157724.0	4.41	196573.0	5.51	187951.0	5.26	3146459	88.1
Lle-AHam_002.clmp.fp2_r2_screen	3571464	273551.0	7.66	47.0	0.0	0.0	0.0	28.0	0.0	55831.0	1.57	154873.0	4.34	402027.0	11.26	141797.0	3.97	287313.0	8.040000000000001	158502.0	4.44	198395.0	5.55	190514.0	5.33	3138245	87.87
Lle-AHam_003.clmp.fp2_r1_screen	5001887	442408.0	8.85	7.0	0.0	0.0	0.0	711.0	0.01	167709.0	3.36	284103.0	5.68	615772.0	12.31	271174.0	5.42	460566.0	9.209999999999999	291302.0	5.82	344937.0	6.89	330285.0	6.59	4346139	86.89
Lle-AHam_003.clmp.fp2_r2_screen	5001887	445917.0	8.92	7.0	0.0	0.0	0.0	71.0	0.0	165597.0	3.31	283719.0	5.67	622174.0	12.43	271026.0	5.42	462990.0	9.25	292648.0	5.84	345704.0	6.91	332344.0	6.64	4339136	86.75
Lle-AHam_004.clmp.fp2_r1_screen	4872370	496838.0	10.21	28.0	0.0	1.0	0.0	715.0	0.01	125081.0	2.57	299472.0	6.15	690567.0	14.169999999999998	278730.0	5.72	518325.0	10.639999999999999	305926.0	6.27	376038.0	7.72	359200.0	7.37	4140540	84.98
Lle-AHam_004.clmp.fp2_r2_screen	4872370	501704.0	10.3	35.0	0.0	0.0	0.0	33.0	0.0	123376.0	2.53	299865.0	6.16	699181.0	14.350000000000001	279341.0	5.7299999999999995	522520.0	10.73	307291.0	6.3	378394.0	7.7700000000000005	361832.0	7.42	4131282	84.79
Lle-AHam_005.clmp.fp2_r1_screen	4608961	426196.0	9.25	30.0	0.0	0.0	0.0	636.0	0.01	126420.0	2.74	258693.0	5.609999999999999	599414.0	13.010000000000002	244985.0	5.319999999999999	444695.0	9.649999999999999	266445.0	5.78	322579.0	7.0	312001.0	6.779999999999999	3969237	86.12
Lle-AHam_005.clmp.fp2_r2_screen	4608961	431902.0	9.37	24.0	0.0	0.0	0.0	28.0	0.0	124736.0	2.7	259677.0	5.630000000000001	609512.0	13.23	246327.0	5.34	450855.0	9.79	268439.0	5.82	324862.0	7.06	315264.0	6.840000000000001	3958175	85.88
