pos	3pG>A
1	0.027002690437399
2	0.0383671426503932
3	0.020536182472802
4	0.0173170265248546
5	0.0152545233015096
6	0.0176821456276702
7	0.0176102759383404
8	0.0144513382111794
9	0.0143098614358445
10	0.0153807385547692
11	0.0129108379072526
12	0.0131136681469123
13	0.0140223238732269
14	0.0142788634539746
15	0.0138118886794789
16	0.0135301146726484
17	0.0133265423254431
18	0.0132756726594242
19	0.0130107773765542
20	0.0132292256936357
21	0.0132668866122591
22	0.0134863635635588
23	0.0134436596256477
24	0.0135402678665589
25	0.0134639337255671
