pos	5pC>T
1	0.02792050491144
2	0.0409229311247798
3	0.021231154395856
4	0.0179504002830608
5	0.0155906197587536
6	0.0182028072004002
7	0.0181388778052174
8	0.0147365000744061
9	0.014471954322747
10	0.0155427946819291
11	0.0127796597718452
12	0.0130296944988076
13	0.0141092313133295
14	0.0143303818483675
15	0.0137724612488814
16	0.013515358266691
17	0.0131871785547301
18	0.0131313018835359
19	0.0129492811709832
20	0.0130155648767636
21	0.0131841066821246
22	0.0131560828714297
23	0.0131365727032943
24	0.013472681683137
25	0.0134602470557032
