Sample	Unique Reads	Duplicate Reads
Lle-AHam_001.clmp.fp2_repr.R1	2263696.0	855636.0
Lle-AHam_001.clmp.fp2_repr.R2	2275167.0	844165.0
Lle-AHam_002.clmp.fp2_repr.R1	2275802.0	776871.0
Lle-AHam_002.clmp.fp2_repr.R2	2281807.0	770866.0
Lle-AHam_003.clmp.fp2_repr.R1	3333659.0	885136.0
Lle-AHam_003.clmp.fp2_repr.R2	3350829.0	867966.0
Lle-AHam_004.clmp.fp2_repr.R1	3117181.0	887582.0
Lle-AHam_004.clmp.fp2_repr.R2	3147712.0	857051.0
Lle-AHam_005.clmp.fp2_repr.R1	2976547.0	863023.0
Lle-AHam_005.clmp.fp2_repr.R2	2995065.0	844505.0
Lle-AHam_006.clmp.fp2_repr.R1	3681441.0	897101.0
Lle-AHam_006.clmp.fp2_repr.R2	3701406.0	877136.0
Lle-AHam_007.clmp.fp2_repr.R1	2038238.0	674634.0
Lle-AHam_007.clmp.fp2_repr.R2	2037101.0	675771.0
Lle-AHam_008.clmp.fp2_repr.R1	1399342.0	303733.0
Lle-AHam_008.clmp.fp2_repr.R2	1393271.0	309804.0
Lle-AHam_009.clmp.fp2_repr.R1	2324452.0	693159.0
Lle-AHam_009.clmp.fp2_repr.R2	2333132.0	684479.0
Lle-AHam_010.clmp.fp2_repr.R1	3367874.0	884183.0
Lle-AHam_010.clmp.fp2_repr.R2	3385387.0	866670.0
Lle-AHam_011.clmp.fp2_repr.R1	1356436.0	473748.0
Lle-AHam_011.clmp.fp2_repr.R2	1352904.0	477280.0
Lle-AHam_012.clmp.fp2_repr.R1	1803332.0	608987.0
Lle-AHam_012.clmp.fp2_repr.R2	1802815.0	609504.0
Lle-AHam_013.clmp.fp2_repr.R1	221858.0	50296.0
Lle-AHam_013.clmp.fp2_repr.R2	223354.0	48800.0
Lle-AHam_014.clmp.fp2_repr.R1	3117325.0	865003.0
Lle-AHam_014.clmp.fp2_repr.R2	3119383.0	862945.0
Lle-AHam_015.clmp.fp2_repr.R1	3260142.0	762860.0
Lle-AHam_015.clmp.fp2_repr.R2	3259097.0	763905.0
Lle-AHam_016.clmp.fp2_repr.R1	726457.0	269262.0
Lle-AHam_016.clmp.fp2_repr.R2	740025.0	255694.0
Lle-AHam_017.clmp.fp2_repr.R1	3575259.0	1168855.0
Lle-AHam_017.clmp.fp2_repr.R2	3612353.0	1131761.0
Lle-AHam_018.clmp.fp2_repr.R1	3047007.0	862302.0
Lle-AHam_018.clmp.fp2_repr.R2	3046000.0	863309.0
Lle-AHam_019.clmp.fp2_repr.R1	2779196.0	529902.0
Lle-AHam_019.clmp.fp2_repr.R2	2774468.0	534630.0
Lle-AHam_020.clmp.fp2_repr.R1	1631537.0	549576.0
Lle-AHam_020.clmp.fp2_repr.R2	1623407.0	557706.0
Lle-AHam_021.clmp.fp2_repr.R1	2743815.0	569627.0
Lle-AHam_021.clmp.fp2_repr.R2	2742199.0	571243.0
Lle-AHam_022.clmp.fp2_repr.R1	2158332.0	778010.0
Lle-AHam_022.clmp.fp2_repr.R2	2150772.0	785570.0
Lle-AHam_023.clmp.fp2_repr.R1	2548419.0	854563.0
Lle-AHam_023.clmp.fp2_repr.R2	2541723.0	861259.0
Lle-AHam_024.clmp.fp2_repr.R1	1946092.0	661707.0
Lle-AHam_024.clmp.fp2_repr.R2	1944303.0	663496.0
Lle-AHam_025.clmp.fp2_repr.R1	1539422.0	441867.0
Lle-AHam_025.clmp.fp2_repr.R2	1541441.0	439848.0
Lle-AHam_026.clmp.fp2_repr.R1	1922907.0	466264.0
Lle-AHam_026.clmp.fp2_repr.R2	1930482.0	458689.0
Lle-AHam_027.clmp.fp2_repr.R1	2000097.0	486567.0
Lle-AHam_027.clmp.fp2_repr.R2	2013897.0	472767.0
Lle-AHam_028.clmp.fp2_repr.R1	1381363.0	302507.0
Lle-AHam_028.clmp.fp2_repr.R2	1391210.0	292660.0
