Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Lle-AHam_001.1	Lle-AHam_001.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21932929.0	0.0	150.0	45.0	13.956201318045853	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_001.2	Lle-AHam_001.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21932929.0	0.0	150.0	45.0	17.197833466913234	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_002.1	Lle-AHam_002.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19843785.0	0.0	150.0	45.0	16.17467859256593	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_002.2	Lle-AHam_002.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19843785.0	0.0	150.0	46.0	18.600750299717344	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_003.1	Lle-AHam_003.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23808802.0	0.0	150.0	45.0	21.43760997110427	150.0	pass	pass	pass	pass	pass	pass	pass	pass	fail	warn	fail
Lle-AHam_003.2	Lle-AHam_003.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23808802.0	0.0	150.0	45.0	24.457095136950812	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Lle-AHam_004.1	Lle-AHam_004.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23226370.0	0.0	150.0	46.0	20.154236669857113	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_004.2	Lle-AHam_004.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23226370.0	0.0	150.0	46.0	23.304185057289057	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_005.1	Lle-AHam_005.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22151680.0	0.0	150.0	45.0	20.11637392340745	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_005.2	Lle-AHam_005.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22151680.0	0.0	150.0	45.0	22.71500466582977	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_006.1	Lle-AHam_006.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24665007.0	0.0	150.0	46.0	23.554484460871613	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_006.2	Lle-AHam_006.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24665007.0	0.0	150.0	46.0	26.10766560954748	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Lle-AHam_007.1	Lle-AHam_007.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18496683.0	0.0	150.0	45.0	15.149926275068355	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_007.2	Lle-AHam_007.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18496683.0	0.0	150.0	45.0	18.117889964878323	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_008.1	Lle-AHam_008.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7032936.0	0.0	150.0	47.0	27.70108687153401	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_008.2	Lle-AHam_008.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7032936.0	0.0	150.0	47.0	30.06655186940766	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_009.1	Lle-AHam_009.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18956050.0	0.0	150.0	45.0	17.462197173174157	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_009.2	Lle-AHam_009.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18956050.0	0.0	150.0	45.0	20.319367550787014	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Lle-AHam_010.1	Lle-AHam_010.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24876944.0	0.0	150.0	46.0	21.13113478154214	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Lle-AHam_010.2	Lle-AHam_010.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24876944.0	0.0	150.0	46.0	23.864294994121433	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Lle-AHam_011.1	Lle-AHam_011.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11715924.0	0.0	150.0	46.0	15.654272133880633	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	fail	fail
Lle-AHam_011.2	Lle-AHam_011.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11715924.0	0.0	150.0	47.0	18.36565850706414	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
Lle-AHam_012.1	Lle-AHam_012.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15070281.0	0.0	150.0	46.0	17.851322648512664	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	fail	fail
Lle-AHam_012.2	Lle-AHam_012.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15070281.0	0.0	150.0	46.0	20.090850333656086	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Lle-AHam_013.1	Lle-AHam_013.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1350459.0	0.0	150.0	50.0	22.200945490529282	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
Lle-AHam_013.2	Lle-AHam_013.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1350459.0	0.0	150.0	52.0	25.472249484913924	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Lle-AHam_014.1	Lle-AHam_014.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23822943.0	0.0	150.0	46.0	20.19572043155547	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
