"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0163265798616978,0.0114837459809191,0.0467314555989595,0.229473206014226,0.752213565198836,-226407.966758357
"Std.",2.47502436026789e-05,7.99937463444853e-05,0.000245266159546902,0.00362464736257008,0.00134766856271801,1.6125710586602
"Acceptance ratio",0.10798,0.1311,0.1539,0.15274,0.22334,0.56592
"0%",0.0162358646306515,0.0111843581845766,0.0458679802343313,0.21756675542826,0.746524437035891,-226420.20191836
"2.5%",0.0162761282462112,0.0113280690973198,0.0462506350659862,0.222856685825849,0.749666553673765,-226411.942033032
"5%",0.0162846437898307,0.0113505279643376,0.0463337934993469,0.223671095948258,0.750068911750657,-226411.037929401
"7.5%",0.0162904133758898,0.0113672040557173,0.0463823941594757,0.224343066748487,0.750303863130474,-226410.517890948
"10%",0.0162949926717782,0.0113785969108828,0.0464173097178915,0.224831244619401,0.750502409504331,-226410.142118604
"12.5%",0.0162979287486683,0.0113899311021598,0.0464505458826096,0.225310581279797,0.750674205888882,-226409.819721665
"15%",0.0163006312141502,0.0113982497614712,0.0464794946766643,0.225634267668211,0.750813280156561,-226409.55808482
"17.5%",0.0163028962093332,0.0114068482171771,0.0465011240861042,0.225957419403439,0.750945181560521,-226409.336442866
"20%",0.0163056595134487,0.0114146926501789,0.046524110629958,0.226191032695253,0.751073636172861,-226409.133201099
"22.5%",0.0163077351108253,0.0114231530396704,0.0465452990950156,0.226470550640721,0.751183483019149,-226408.959895278
"25%",0.0163101866332744,0.0114287233654271,0.0465630580490864,0.22680785508845,0.751282041230449,-226408.797315018
"27.5%",0.0163118657475381,0.0114352838825856,0.0465828815802212,0.22709087830928,0.751403034578724,-226408.637517941
"30%",0.0163141547424811,0.0114409312995263,0.0466019165566887,0.227360562383838,0.75149848705031,-226408.49217075
"32.5%",0.0163158865961989,0.0114452569618336,0.046620526230768,0.227671117630364,0.751605453861093,-226408.361343891
"35%",0.0163176853986708,0.0114505646084742,0.0466375914953213,0.227942233685043,0.751683570241312,-226408.242642091
"37.5%",0.0163193353305661,0.011456425808547,0.0466519570784266,0.228193909774271,0.751774893687299,-226408.119339082
"40%",0.0163209725415054,0.0114620631718418,0.0466672252939148,0.22843234804709,0.75186078196325,-226408.004221566
"42.5%",0.0163225017424757,0.011467720207956,0.0466833653740563,0.228682862700469,0.751942207050266,-226407.900409272
"45%",0.0163240125072801,0.0114730026390826,0.0466988256011067,0.228926060723476,0.752021910981459,-226407.80274454
"47.5%",0.0163254401070715,0.0114787450499948,0.0467138348623034,0.22917436901264,0.752101971312439,-226407.713640495
"50%",0.0163270498997083,0.0114834563382964,0.0467293293375853,0.229390009385155,0.752186425488991,-226407.61902578
"52.5%",0.0163287024040952,0.0114891894607912,0.0467466613391622,0.229619264272438,0.752267585948202,-226407.528937871
"55%",0.016330553986338,0.0114950628829344,0.0467639453364002,0.229858695563601,0.752355817782489,-226407.440284645
"57.5%",0.0163320548865551,0.0115003218521842,0.0467775332470551,0.230104063197952,0.752439665767948,-226407.354512962
"60%",0.0163333995106018,0.0115054226069344,0.0467925584783346,0.230396083989326,0.752525291531887,-226407.275100607
"62.5%",0.0163351729034047,0.0115105174729081,0.0468099715487973,0.230642920251176,0.752617205118009,-226407.192286178
"65%",0.0163365688846814,0.0115150998940856,0.046826212689332,0.230898212792203,0.752716149170222,-226407.116068951
"67.5%",0.0163381282209932,0.0115206361277575,0.0468416591599248,0.231165001928234,0.752819777984804,-226407.034944383
"70%",0.0163400842541215,0.0115264876182801,0.0468594308316313,0.231443843060635,0.752907221224915,-226406.954686587
"72.5%",0.0163419108413138,0.0115325833874853,0.0468776181756555,0.231722658224142,0.753014101119507,-226406.868870012
"75%",0.0163436414400984,0.0115392565719437,0.046895071692554,0.231994383415824,0.753116955816161,-226406.790332401
"77.5%",0.0163454235469598,0.0115453665655932,0.0469178999537193,0.232232765058749,0.753218600468153,-226406.714959656
"80%",0.0163472778774039,0.0115530026459948,0.0469380673935886,0.232556660915942,0.753346717634459,-226406.627115366
"82.5%",0.0163491419259104,0.0115610956867303,0.0469598585210108,0.232901624483915,0.753455730704237,-226406.543922256
"85%",0.016351781380032,0.0115687788856623,0.0469857226163726,0.233353480411011,0.753601615763172,-226406.451311352
"87.5%",0.016354333102217,0.0115774459276763,0.0470114237556778,0.233808896714925,0.753781131693806,-226406.362741969
"90%",0.0163570910619179,0.0115880150532799,0.0470468298108804,0.234291731684575,0.753939921450841,-226406.260906166
"92.5%",0.0163612213212979,0.0116010732059404,0.0470865972746915,0.23483620532038,0.754189461498262,-226406.153989222
"95%",0.0163658521749408,0.0116155431663931,0.0471385528509377,0.235557920273625,0.754441291542592,-226406.022564394
"97.5%",0.0163744694810169,0.011637307991664,0.0472145908997347,0.236651276951567,0.754887323776667,-226405.860527894
"100%",0.0164279832862494,0.0117473265061728,0.0478923107264469,0.243650546874035,0.757743887851361,-226405.453687538
