pos	5pC>T
1	0.0228476110829052
2	0.0321357571415779
3	0.0173154981790311
4	0.0148822175887501
5	0.0133987022852073
6	0.0155752533126705
7	0.0157169848759662
8	0.0126399809652571
9	0.012376023912699
10	0.0137480233759418
11	0.010570663306493
12	0.0112462093260358
13	0.0118051796002623
14	0.0121943178490884
15	0.0120315676006914
16	0.0118305469371082
17	0.0113188224529711
18	0.0115103437548608
19	0.0116702450689541
20	0.0114691517906266
21	0.0109775946645003
22	0.0114206462287479
23	0.0117656558720708
24	0.0116894643745161
25	0.0117017618786682
