pos	5pC>T
1	0.00260008559484307
2	0.0053085057389651
3	0.00383692690683017
4	0.00415372525539797
5	0.00432661031057089
6	0.00490992487927759
7	0.00613070371823574
8	0.00486734826646533
9	0.0053759410294051
10	0.00585474308300395
11	0.00439066469878625
12	0.00475882946852433
13	0.00496180496828984
14	0.00504055578689616
15	0.0049842425617447
16	0.00512265727452581
17	0.00523930185741556
18	0.00528957919207574
19	0.0052107962934218
20	0.00506264400986696
21	0.00501027957198129
22	0.00519214092902171
23	0.00519745070962238
24	0.00506120850422118
25	0.00523497699365374
