pos	5pC>T
1	0.0332756196002223
2	0.0447669756488724
3	0.0235189518507304
4	0.0206625857649274
5	0.0184229763813883
6	0.0218993431522372
7	0.0219635345787455
8	0.0187500117152428
9	0.0190326073141248
10	0.0187902507588196
11	0.0162372655534914
12	0.0164237734008736
13	0.0169435473739441
14	0.0172236347943736
15	0.0168042592312566
16	0.0170501594295756
17	0.0166746962655804
18	0.016170593851119
19	0.0162462486667654
20	0.0162585799768097
21	0.0162437791034376
22	0.0163781471862773
23	0.0159510056764241
24	0.0162290933965066
25	0.0162107146978534
