pos	5pC>T
1	0.047795637070381
2	0.0553988273812353
3	0.0302740776717066
4	0.0243271221532091
5	0.0190034386913198
6	0.0227888211855847
7	0.0205673778534602
8	0.0194799490490622
9	0.0187872822877527
10	0.0181564513261021
11	0.017480241997038
12	0.0174110258199581
13	0.016488021626829
14	0.0170507562441681
15	0.0161246132026818
16	0.015892661171376
17	0.0158308570935506
18	0.015463053121281
19	0.015212912926769
20	0.0155021751260923
21	0.0155829544870633
22	0.0156583168255289
23	0.0157745451377925
24	0.0155448713598097
25	0.0157115096510845
