"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0162113029856059,0.0123379830831859,0.063380278591959,0.227983233211999,0.809316532560956,-154561.457395145
"Std.",3.34737600888898e-05,0.000118190876587097,0.000369067714372763,0.00366866812605379,0.00196678430549258,1.56971118728633
"Acceptance ratio",0.14568,0.19086,0.11878,0.15638,0.16044,0.56452
"0%",0.0160928699350689,0.0119526836575491,0.0621069742574656,0.216003052868049,0.802106446754634,-154574.544829621
"2.5%",0.0161445636023878,0.0121135671540569,0.0626771411933359,0.221058462456012,0.805534393292538,-154565.28285844
"5%",0.0161549940206602,0.0121458698132902,0.0628013885190937,0.222201574296,0.806146916852109,-154564.450781511
"7.5%",0.0161622893171359,0.0121664826521883,0.0628634309072613,0.222840166195171,0.806544617234757,-154563.94607081
"10%",0.0161681630621521,0.0121851728996251,0.0629169835334816,0.223321930275842,0.806797058988898,-154563.601342719
"12.5%",0.0161722583627681,0.0121983490672827,0.0629660823316155,0.223802000931272,0.807017695969986,-154563.303671634
"15%",0.0161765257467905,0.0122134025165764,0.062996992485283,0.224139718313026,0.807235440252666,-154563.059064467
"17.5%",0.0161799003835715,0.0122272394203541,0.0630282028514536,0.224548786374958,0.807434722319802,-154562.833388527
"20%",0.0161833102189772,0.0122383051698879,0.063057771268668,0.224819746155941,0.807625246002876,-154562.62528049
"22.5%",0.0161865469832101,0.0122473884342109,0.0630943906929157,0.225132014652599,0.807798094864359,-154562.450302441
"25%",0.0161889125153247,0.0122575712257302,0.063128140556301,0.225426341498789,0.807943202386657,-154562.281774845
"27.5%",0.0161916844420864,0.0122654257616631,0.0631642080755,0.225716676666755,0.808113186283243,-154562.138876484
"30%",0.0161944037244656,0.0122737032412871,0.063191334915237,0.225997411705109,0.808243850595345,-154561.994926683
"32.5%",0.0161963001797463,0.0122828028963484,0.0632145210694521,0.226258535273258,0.808379708244976,-154561.868785174
"35%",0.016198747473454,0.0122903832964965,0.0632356713569909,0.226491382438699,0.808503886549662,-154561.743207069
"37.5%",0.0162011211381894,0.0122987612220805,0.0632605878899421,0.226725191476746,0.808646079550986,-154561.625299377
"40%",0.0162034511685909,0.0123084121798448,0.0632786322110993,0.226951583597828,0.808761782738684,-154561.518683194
"42.5%",0.0162053686877431,0.0123148686311778,0.0633028744640269,0.227176546527011,0.808908605448571,-154561.416011582
"45%",0.0162074492958177,0.012322858012957,0.0633231073037758,0.227391350999759,0.809034533038641,-154561.313355286
"47.5%",0.0162096306897479,0.0123290977244618,0.0633481378698162,0.227625209696582,0.809157768753993,-154561.219199029
"50%",0.0162116517455776,0.0123366102503122,0.0633676313054771,0.22788521047016,0.809300002803251,-154561.135142385
"52.5%",0.0162137481109213,0.0123437586615791,0.0633921398286939,0.228118816522732,0.809430434582445,-154561.03859564
"55%",0.0162159640496101,0.0123513115073345,0.0634146217065287,0.228356779774239,0.809558472492892,-154560.945287254
"57.5%",0.0162178991244781,0.0123592705452438,0.0634378422140486,0.228625082829207,0.809696248342418,-154560.857010954
"60%",0.0162200635934991,0.0123668267466049,0.0634630677647876,0.228893350274312,0.809851644472123,-154560.770740281
"62.5%",0.0162225656604325,0.0123743499730844,0.0634909465850791,0.229084712796797,0.809976620832844,-154560.692845678
"65%",0.0162243802486388,0.0123827878707089,0.0635153583149123,0.229337393544905,0.810093708931771,-154560.614441643
"67.5%",0.0162265417854255,0.012391097950403,0.0635443529277029,0.22958748223272,0.810208414486174,-154560.53326157
"70%",0.0162287935368692,0.012399423066993,0.0635714404820289,0.229874246821662,0.810352355803692,-154560.456563321
"72.5%",0.0162311831448259,0.012407679255649,0.0636008990736509,0.230134937382095,0.810517503525244,-154560.376317263
"75%",0.0162338105273221,0.0124182417952231,0.0636315639276495,0.230414185888498,0.810639071376122,-154560.302620287
"77.5%",0.0162364697464654,0.0124272111954672,0.063656489180537,0.23073766131931,0.810764350427356,-154560.225951221
"80%",0.0162395511924942,0.0124361899500328,0.0636858633388684,0.231061000445531,0.810938662736669,-154560.14248513
"82.5%",0.0162427903659778,0.0124475935664819,0.0637261840446821,0.231394744470498,0.811143104631002,-154560.061461512
"85%",0.0162460466373427,0.0124616996327305,0.0637602183538623,0.23184582415589,0.811358617778747,-154559.970911749
"87.5%",0.0162498508586833,0.0124759201329205,0.0638014658382469,0.232262113835173,0.81160506711988,-154559.873085222
"90%",0.0162534969703517,0.0124909582072998,0.063863045218826,0.232797924736149,0.811889081436382,-154559.773581286
"92.5%",0.0162589848773095,0.0125109893789357,0.0639300689007567,0.23331864987225,0.812187854772693,-154559.658326686
"95%",0.0162657996598759,0.0125365722059407,0.0640008779155362,0.23408319799906,0.812597619411434,-154559.533468076
"97.5%",0.0162761504718636,0.0125725395351011,0.0641263890038136,0.235298314898757,0.813287747417395,-154559.369892528
"100%",0.0163253350725755,0.0127714080156383,0.0646996832544031,0.242185752796542,0.816853829533032,-154559.009661055
