"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.016404432233712,0.0123809997272986,0.0436896463499706,0.209580242325435,0.782326538709733,-188705.578376126
"Std.",2.97417290950973e-05,0.000116498969085641,0.000272287554356539,0.00495639175896757,0.00168865451538124,1.63876835612103
"Acceptance ratio",0.12766,0.16456,0.17422,0.18634,0.26276,0.63648
"0%",0.0162789937067105,0.011972017197845,0.0427062184512407,0.193473474846368,0.774786568042181,-188718.540670991
"2.5%",0.0163456888529769,0.0121398559941596,0.0431610441327474,0.199750243474189,0.779028887979601,-188709.706695877
"5%",0.0163554456143681,0.0121823991458592,0.0432478625479385,0.201508783448842,0.779583312474795,-188708.727372838
"7.5%",0.0163617540496886,0.0122076186745582,0.0433047752400941,0.20240139783582,0.779946366140003,-188708.168773679
"10%",0.0163670875525153,0.0122269353741089,0.0433401161828913,0.203233712312516,0.780204290164851,-188707.762891962
"12.5%",0.0163708068176725,0.0122458773260517,0.0433776358625017,0.203893400972591,0.780417889779769,-188707.438590692
"15%",0.016374068621444,0.0122605344209957,0.0434079843954681,0.204417447297269,0.780610535843307,-188707.151777268
"17.5%",0.0163770709337459,0.0122737850539109,0.0434392015629494,0.204868860592225,0.780776659766448,-188706.921836034
"20%",0.0163799559246181,0.0122842477519361,0.0434622381740846,0.205323007372109,0.780947234846171,-188706.722009041
"22.5%",0.016382725750536,0.0122933809114438,0.0434825794718224,0.205729590030294,0.781085001530506,-188706.538159627
"25%",0.0163850497402149,0.0123048744190323,0.0435057492518578,0.206154288324437,0.781209264427524,-188706.375714916
"27.5%",0.0163871349185969,0.012314126076815,0.0435256101757338,0.206594056979156,0.781332273299965,-188706.236507687
"30%",0.016389032348184,0.0123231559401057,0.0435444210199138,0.207037011339036,0.781464415719937,-188706.096655776
"32.5%",0.0163913746002367,0.0123325507167259,0.0435644355266033,0.207358469114465,0.781587363640169,-188705.970444583
"35%",0.0163932955546945,0.0123397595928575,0.0435800400086928,0.207756365206886,0.781703879964863,-188705.849748545
"37.5%",0.0163955365296084,0.0123479360621349,0.0436000884671306,0.208103540199849,0.781813419356405,-188705.732468307
"40%",0.0163973421620836,0.0123554976804876,0.0436180506346026,0.20842686204212,0.781906937605101,-188705.625729196
"42.5%",0.0163992152292438,0.0123630246722959,0.0436391149473745,0.208769606301038,0.782007027149684,-188705.513710363
"45%",0.016401349741672,0.0123713729150141,0.0436552011001726,0.209050114907019,0.78211165933369,-188705.414316995
"47.5%",0.0164029241368593,0.0123788113549923,0.0436702348111725,0.209379168492196,0.782219270787128,-188705.32129321
"50%",0.0164048668704342,0.0123855813635622,0.0436860473499106,0.209689263540295,0.782315210338312,-188705.233745196
"52.5%",0.0164066614789572,0.0123937195232946,0.0437030832642126,0.209993415200243,0.782408536377207,-188705.142840716
"55%",0.016408586541421,0.0124007129118491,0.043720999890282,0.210293048208073,0.782514616258547,-188705.055228493
"57.5%",0.016410033662651,0.0124079338337619,0.0437389148567271,0.210614691513748,0.782614783320041,-188704.964448138
"60%",0.0164119173484757,0.0124160750487308,0.0437574930766801,0.210890425178825,0.782732987132749,-188704.880513834
"62.5%",0.0164138302312495,0.0124227303098958,0.0437782494241239,0.21121788841326,0.782854982661268,-188704.792503785
"65%",0.0164156890988111,0.0124303013396457,0.043798304783503,0.211565828253987,0.782964368051828,-188704.708475436
"67.5%",0.0164176067653979,0.0124371444179786,0.0438157177117233,0.211847449723004,0.783073579696936,-188704.629571464
"70%",0.0164198777666218,0.0124447153954256,0.0438331274507435,0.212179726716824,0.783187553027093,-188704.541963132
"72.5%",0.016421975174399,0.0124522028325253,0.0438514989142386,0.21249265596776,0.783297594190303,-188704.461253956
"75%",0.0164237669257234,0.0124600122902527,0.0438710949940762,0.212833427035005,0.783410561459758,-188704.38120067
"77.5%",0.0164259752505383,0.0124681526591084,0.043891079920657,0.213242786890657,0.783553115157933,-188704.298039835
"80%",0.0164288534195144,0.0124747470960288,0.0439117590861975,0.213636364570571,0.78369782642784,-188704.218237163
"82.5%",0.0164314092296601,0.0124853579847783,0.0439411111410215,0.214071424120123,0.783851456418067,-188704.126395892
"85%",0.0164343953148633,0.0124954730324195,0.0439708216832993,0.214522272078352,0.784056026465398,-188704.047593987
"87.5%",0.0164381339400283,0.0125085180415553,0.044005254656403,0.215056652458942,0.784252155362636,-188703.959314687
"90%",0.0164418542729279,0.0125246681692555,0.0440367276635857,0.215782541923693,0.784476103117199,-188703.857325586
"92.5%",0.0164466195005833,0.0125435657253343,0.0440770097776873,0.216656887772834,0.784746290110325,-188703.750579274
"95%",0.0164524805488969,0.0125681648260766,0.044139123080864,0.21768053981767,0.785109696176366,-188703.633432324
"97.5%",0.0164623004030117,0.0126017067739269,0.0442324547523765,0.21950778885426,0.785678955957697,-188703.477836358
"100%",0.0165371572036427,0.0127648157699551,0.0447719596431539,0.228963405067789,0.7894163022858,-188703.078633534
